node_u,node_v
39314,97505
38372,270520
16302,81941
139002,110438
163154,120981
198074,263605
95748,47379
77012,185346
149975,178674
208192,43770
35769,112758
67444,173524
64175,143129
113546,216891
65185,279753
307177,306713
37577,26742
184545,93969
110647,38572
241039,156548
21736,56855
173681,52733
90943,252632
188675,137752
131072,210238
110258,271524
156248,211089
61147,151568
16784,153584
168184,19448
81925,41838
141111,18259
84789,181447
53812,31584
263713,285240
29906,97842
168572,103459
86933,121619
274023,306534
166606,171292
198785,22496
145911,226232
9425,233780
16378,136358
86261,80721
169665,137844
105463,65550
126628,128816
259948,76079
99057,235729
118102,192316
170309,44915
83309,275361
155652,287352
106479,239308
236637,270759
61878,248481
204317,119058
32091,310601
287204,72789
245210,136558
116069,188843
34806,119135
10253,144376
138057,39520
247084,197190
97161,141849
287189,119920
155909,290139
279215,91509
179104,30857
177749,84611
18404,104034
128896,255889
185786,110556
272080,5959
92102,256603
106330,144548
283922,16733
150284,229464
146146,86610
34839,243156
119659,47019
258619,57009
186750,103322
6935,191317
9842,298427
171805,14406
168986,96568
14010,310000
99165,232555
16370,288757
190765,309606
170564,250393
206130,262079
287573,256785
236407,81523
265671,26967
147410,253723
16631,11464
158956,203019
181172,312053
282214,222311
302845,72017
202017,78572
35215,231633
305960,237245
278460,132491
287661,17772
272478,106073
243042,290939
66921,217571
46798,180232
97221,123308
95374,234921
206155,307373
173372,187192
302136,126857
222099,277745
264246,187610
240478,246355
222700,220897
153627,262479
306920,287142
267781,269917
13748,4414
245111,235789
84009,29975
159519,98720
24332,256496
184325,116316
262961,162116
103934,181863
43261,15946
283522,268939
173721,218775
46781,262009
68541,189515
181786,87033
248742,238205
187441,277393
230031,63961
197159,266154
281145,251539
259201,248315
210911,164073
242448,65989
241964,181768
64537,162467
258926,149457
106908,186432
39905,157277
72755,208356
188513,180946
118858,60012
210437,20601
295577,254860
263562,57779
27132,243487
168512,95957
290728,170584
169626,117102
255901,218846
245118,212744
241375,157760
37925,215620
294879,229080
110375,255441
235907,79918
213553,138007
201836,27932
30695,229804
195880,54472
261748,225619
159656,109695
93538,262310
268894,185486
159948,62937
33974,160902
285202,259888
186643,88224
12326,264102
165885,190143
84394,61955
209640,11658
47246,37119
303100,48757
121650,288978
23484,127202
147005,294966
253042,111442
145385,64598
291762,67932
50999,71345
303840,145358
214244,278407
117797,77139
87286,168639
55595,209014
271926,264906
130230,237603
243951,79321
194241,104566
133113,90450
53230,63394
17453,42349
192802,245034
27989,126599
193911,106689
295927,201752
68617,223130
225253,309448
121104,252034
52009,249506
7730,234368
56523,115302
15562,91031
125573,93486
229447,74296
198729,277713
58319,64504
53653,22829
255940,105651
298197,283994
86888,250367
230589,123123
236275,251460
10935,85659
194781,84371
109655,226376
31587,185684
298683,5380
199119,31811
52861,276549
16652,187597
53473,3343
256245,13103
193692,101495
215017,4152
288341,24495
59809,194111
210003,14016
181660,225663
312,240780
120470,174499
94645,272395
301169,122210
214872,220738
68761,169912
162868,93062
84800,243969
303357,218696
288631,25842
221305,20227
9646,114655
241780,136753
33604,75449
25854,207526
72586,289217
59183,55787
137116,175504
206489,112040
294337,181255
311753,190536
129915,76734
264535,249752
224145,305048
211173,213263
72468,195234
47292,152208
937,273544
145438,195093
77409,289144
248569,150717
19410,174663
169904,100284
51851,44602
290099,150362
187128,63243
78135,261171
123664,112087
163750,259726
277746,164148
62635,71798
18272,125329
191284,14965
175001,290152
263654,48008
181713,217844
192016,282983
21039,76948
141852,60473
206247,119880
297988,180107
138722,222556
231920,25878
171383,302637
65073,234498
169884,310496
103910,157041
251282,198220
178586,39804
288254,68465
259446,151358
178784,6549
299631,181909
264753,192408
88878,77435
181569,169759
95796,69299
42088,296372
299268,56195
83333,113462
46548,65309
186478,23136
11666,295681
220706,221167
18271,125587
130189,240429
19775,220831
99118,40769
287858,290089
131500,269885
165517,172387
39944,278198
291790,39723
104389,56221
94161,123426
62312,303866
230564,132555
140158,69300
26970,205726
117310,22178
23429,120495
297977,278807
171314,111808
270826,82883
275556,307395
164721,16230
254617,27079
134889,171667
56619,239017
282589,229336
252189,78367
52947,41990
268839,82719
5915,12093
257720,73692
101805,312600
46741,111863
184457,222411
212158,202688
95761,83898
246876,309316
242637,134021
262556,13103
60284,75844
166289,144846
216197,229269
312073,191081
105427,108301
144603,298074
113726,299147
76793,311331
18386,11887
220539,210242
77976,216003
22877,29158
63944,261191
174543,189383
67926,185621
246608,239055
9408,174523
211965,60548
108549,136054
169713,28707
51321,91915
154744,62110
25255,270412
81007,243418
183825,230259
81429,58314
184967,106742
40899,203062
200202,236229
20671,151121
35051,148806
272104,283941
185131,21095
287670,15449
61338,99476
6985,270132
154764,290062
176892,56046
15374,217975
28646,73478
146496,174691
145751,218397
107614,215554
196961,113425
269534,48413
237425,283876
149344,59406
64122,302200
234585,2855
38646,286762
24712,100838
266417,185424
34560,268467
1683,90051
77973,54785
153727,298111
280151,169274
19327,79133
218701,25381
278780,49120
66383,152582
244625,248201
237935,73222
292361,214324
205868,163275
295773,304604
273230,128778
249015,239923
117237,157087
163956,261335
182424,85686
239253,90938
204896,125601
100136,30369
217529,184113
211844,158194
64313,288093
307602,63228
163696,190792
61848,85824
232164,207612
177613,253700
194173,125915
189315,50233
299107,180226
33475,75750
182606,300259
134865,312008
268153,87061
41381,42378
89662,163623
76487,170164
94524,15228
176956,145723
163355,300886
101232,245808
53731,75273
27545,277913
143783,16357
34886,198110
231614,247447
64206,123632
112596,154117
202726,175924
6956,56757
114986,105053
221880,195163
144161,55398
219520,103691
39310,264379
110012,236720
295982,17252
131674,162702
257860,312699
269676,53718
34208,74213
276746,188640
127312,211068
251099,240823
306528,261541
139198,172227
25553,309408
300760,209238
223466,301881
162472,270889
264984,241830
275503,77439
278671,233849
74308,102813
14326,41813
4046,282253
139385,71046
91851,234538
251193,35841
236145,148564
256107,169425
126744,218265
21249,270505
259043,39515
19810,17363
111625,50269
48023,179550
275177,208067
30745,142862
301923,81213
207932,257372
235670,278172
274461,228425
282447,283806
89814,276209
233181,196946
242192,33051
58764,305697
259439,144124
66422,235979
35479,98428
268131,271814
40491,239047
102847,82682
34958,23629
208810,212088
3643,7129
192769,43749
36400,167985
282082,167147
305719,276031
58384,104686
264390,290638
75419,185022
151766,49759
96920,228542
258045,2470
231002,105662
266492,309579
281715,17106
7195,16782
124454,308236
49806,276066
251904,280121
297030,66191
244595,301072
5010,117539
255268,260348
201447,55790
8288,207463
202933,1416
305098,61969
293391,163530
262413,252267
295322,22208
237736,288051
258750,54233
40299,33088
129633,139186
279842,279178
239906,76837
183821,271819
101058,243692
215279,295593
16071,125442
188902,166580
25054,149321
141165,46492
106848,286243
254600,39326
167496,227762
279413,131947
81972,266368
144466,8820
56891,222877
298309,60149
35931,22070
154009,143258
2946,274234
79855,190515
142526,276597
256145,159984
34272,155109
122738,240539
248073,312473
69384,159638
18374,39983
254880,189867
172435,220612
77406,28531
98504,271200
156657,216521
213784,222175
157631,106513
241314,105520
172044,267007
255138,127540
47751,252250
282956,3455
37618,43632
112109,137235
166611,195849
272659,57212
110728,55595
288155,102051
173310,104538
221191,2001
199121,273707
178056,28110
83403,294085
262307,259416
255766,185558
203547,301582
118733,35440
304216,130417
59860,169268
198950,94698
246444,254208
138361,48044
146439,308962
10718,3909
76320,304796
249016,213241
277373,70463
136441,115021
291043,271106
124877,20885
27013,48878
266583,274561
282761,12152
143621,312483
231004,241585
176052,44337
311288,121276
54368,300220
27308,18536
71848,41713
244645,76321
138202,252865
153455,21104
187454,138995
162952,160115
233043,202502
308086,128437
122429,68527
220874,17668
189442,295424
50598,124872
229095,262466
67188,216009
51633,271210
249197,166238
136928,212642
238545,222359
191293,54018
112932,76758
263343,150206
63430,111489
302895,253024
98867,179972
222822,282694
173758,82625
216329,38051
258566,244195
176294,273240
62825,145123
261059,10714
279695,303398
191592,272207
73531,206593
121054,201797
109562,143617
19213,193649
89568,33167
8915,245549
158825,74899
142078,247272
307476,112129
200938,249927
181888,23866
262112,9099
178528,59079
229662,210138
305045,72313
151035,208050
139334,88945
209920,55597
209906,308478
296392,36463
148824,280466
135529,198441
1376,194985
26609,290801
179894,261981
285048,208881
30331,182432
173984,307803
30822,217454
238497,205458
127002,176085
189607,212902
100490,38867
200121,82913
303407,256553
202653,83458
241901,63214
226151,168196
305770,106138
123727,195057
236354,208494
220718,114467
106742,128513
298686,127355
125413,63266
108739,6150
159411,197879
279292,84551
291838,32581
114321,45711
143602,29221
228899,287011
149102,92010
52953,190296
258801,46913
145749,12782
197525,109500
8832,48917
157216,111481
293149,258737
30660,82600
263750,221027
148376,46706
3576,52906
179264,70028
219121,165613
55181,143306
94467,311056
288185,44341
147902,79516
10419,166938
251881,243358
149613,281143
205530,189492
61610,115461
83890,1069
57373,158774
239752,200551
253105,5539
84963,115750
69547,229954
57413,111818
17347,33875
278643,36907
290204,225482
189517,272835
49026,261668
205380,294326
12486,212026
273089,228469
181818,195341
249573,276773
74782,11751
109173,260560
40859,142488
34330,25311
68517,174241
8473,7729
241860,117026
226172,126690
236804,300249
55161,283052
140678,25274
137073,130788
106941,302993
89451,151038
92296,165285
187368,118381
291560,158644
35046,301610
11960,162055
11824,233005
69745,153797
3822,52466
237789,3548
278772,239797
97012,298657
135986,139615
308023,191016
140848,179295
221528,304852
302671,263693
115611,195095
16114,212957
97654,141984
213440,110380
104227,274881
203901,13175
204337,8753
10290,190514
274672,143552
141514,123297
227936,151199
71703,2431
298067,106644
93239,87981
261053,244155
288989,287704
117840,4386
201952,60556
402,163990
234019,8358
288367,78866
232397,149183
151045,227437
252589,32297
253021,109237
198200,2082
88207,301305
247876,91858
147524,256916
311910,233767
134420,76448
157407,222052
238720,301322
132470,292816
238499,307379
254900,224953
228180,134524
83056,169491
288259,159115
176527,270782
273856,16807
242821,40378
121179,20619
26990,9400
59388,35476
233267,261082
235287,158620
151092,224026
205639,6081
181682,193183
291863,270281
42126,310055
265076,65196
95068,183410
78144,138251
250700,245405
240846,86121
89242,13306
253671,302132
241528,186096
127920,268567
201414,113498
250909,268333
98853,254808
169826,201165
252185,191272
192611,56933
104974,13723
161044,207177
291852,273910
143409,214335
101314,276366
117189,257587
137345,201770
208962,311676
257040,92137
151165,289922
37964,100811
130793,237968
236745,163496
101890,267564
92123,257484
416,79824
235448,32730
36788,208433
84682,38300
109173,55060
90985,125303
20363,181920
22341,139651
130639,90533
28139,173621
178677,92138
40529,7276
150562,270279
143527,182745
209028,221056
44134,237804
116224,37757
161168,164092
104964,44748
204623,186402
268004,105610
145281,8336
213463,48996
258846,238051
84325,131292
172703,46024
196097,271554
197467,199904
309525,277967
263929,4522
66221,178190
28924,284187
295358,241214
27565,173734
106077,106320
252181,220502
146919,102748
194720,86865
233308,2005
135898,108330
97781,291067
144797,263096
266776,173864
102911,116138
299817,307987
307973,212675
282779,4891
70530,103504
95490,221161
151175,240904
263644,171682
112625,235770
281913,198766
239568,46503
231493,289470
122071,129976
5836,272832
248585,166232
93747,82393
107848,220028
98336,207501
297185,179282
233458,165289
106603,307807
244428,201074
123745,241440
122810,286325
312656,93600
241082,125970
58116,50219
21462,18383
220132,179588
249355,193083
303866,270338
28349,211826
89173,147588
29453,243788
154529,267618
30451,231802
247705,32076
281003,7367
92038,211864
180416,194629
133563,230789
287050,9773
175840,34965
253483,200952
157646,188368
181070,312250
119072,242125
152224,15793
129930,196451
55647,160425
155413,238032
140968,202994
46397,80082
232769,23691
67090,12244
155800,215604
107189,47253
60021,70401
75164,274896
193330,195871
98604,269125
37344,294931
207852,289751
55613,113748
164887,295197
37793,58509
162463,251621
42126,242937
12157,17705
168810,235534
87164,35002
277649,17543
94405,266479
84176,35784
47588,3301
77589,183731
171253,258269
40336,105715
67415,304939
178214,250538
56222,104891
69792,37829
200270,18898
149004,29706
185790,274644
293490,246572
269855,165657
76230,136615
291307,7956
148990,14278
35161,151200
80675,13605
262622,124064
255507,105331
22612,237984
172489,122590
108594,19620
310252,7553
21627,278260
99588,70959
115325,254432
77818,48113
5666,194223
194037,168200
12351,222270
197811,129824
109313,203042
251652,31894
232925,75041
66307,223930
99142,244351
67373,50361
210483,280825
161831,289501
34982,242091
165974,280181
61949,41445
24992,294093
278516,74904
143944,234216
51612,230756
79177,58753
208327,276045
113207,141727
84474,257015
297014,289930
207495,178632
294141,60259
278599,4294
56177,163341
224624,35421
252655,306825
30200,63935
44934,161804
52935,277923
186049,77546
266665,69907
176006,246022
116332,192664
249801,18267
